"id","imdb_id","title","year","plot","image","release_date","youtube_trailer_url"
"05036180-ff8f-4644-8023-f85e955bfedb",tt1981115,Thor: The Dark World,"2013","When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster.",https://m.media-amazon.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_Ratio0.7046_AL_.jpg,"11/8/2013",https://www.imdb.com/video/imdb/vi1286318105/imdb/embed
"050b6da6-32e9-404b-b5b8-0b5afb1fad0f",tt0083000,Road Games,"1981","A laid-back American truck driver in south Australia begins to suspect that a man driving a green van is killing young women along his route, which evolves into a game of cat-and-mouse to catch him.",https://m.media-amazon.com/images/M/MV5BZGM2MjQxN2ItZjg5Ny00NWFkLTgxZGQtODMwMDAzY2ExZDM0XkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"2/27/1981",https://www.imdb.com/video/imdb/vi3909992217/imdb/embed
"05110cd8-72d4-4d0d-890a-527cbe35f917",tt0081777,Xanadu,"1980",A struggling artist living in Los Angeles meets a girl who may hold the key to his happiness.,https://m.media-amazon.com/images/M/MV5BODZkYjUyZmYtNDdmNC00NzNkLTkwYzAtNjRmYzI0MzVhZGI2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/8/1980",https://www.imdb.com/video/imdb/vi3923902745/imdb/embed
"0530c463-636f-4009-a824-c34910d28677",tt0074174,The Bad News Bears,"1976","An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.",https://m.media-amazon.com/images/M/MV5BNDIzNTNmOGUtZGI4OC00YWMyLWExZTQtNGM2OWViODNiZjM2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/7/1976",https://www.imdb.com/video/imdb/vi3993353753/imdb/embed
"056cbe02-b3ca-4aff-a411-c98c54dfaccd",tt1667310,Deadfall,"2012",Two siblings decide to fend for themselves in the wake of a botched casino heist and their unlikely reunion during another family's Thanksgiving celebration.,https://m.media-amazon.com/images/M/MV5BMTM3ODIwODYxOF5BMl5BanBnXkFtZTcwNTU5MjcxOA@@._V1_Ratio0.6762_AL_.jpg,"11/9/2012",https://www.imdb.com/video/imdb/vi1322493209/imdb/embed
"0583cfab-82c0-4d01-b492-25e47f842af7",tt0099310,Coupe de Ville,"1990",Three bickering brothers who don't get along reluctantly go on a cross country road trip together to deliver a car in time for their mother's birthday.,https://m.media-amazon.com/images/M/MV5BMTAyODFlMzQtOGJkOS00YWYxLTg1YTYtODE1YWQ4Yjc2YmI4XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/9/1990",
"05bc8abe-2839-441b-9283-7792447ebd13",tt3464902,The Lobster,"2015","In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.",https://m.media-amazon.com/images/M/MV5BNDQ1NDE5NzQ1NF5BMl5BanBnXkFtZTgwNzA5OTM2NTE@._V1_Ratio0.7046_AL_.jpg,"10/16/2015",https://www.imdb.com/video/imdb/vi2703471385/imdb/embed
"05da10a9-5d73-47f1-8d56-c9ffb806fe5c",tt0076590,Rabid,"1977","A young woman develops a taste for human blood after experimental plastic surgery, and her victims turn into blood-thirsty zombies, leading into a city-wide epidemic.",https://m.media-amazon.com/images/M/MV5BMDc0ZWNkOTItNDFlZS00NjlkLWI3YzAtODczYmI2NDRiOGQ3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/8/1977",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi3273572121//imdb/embed
"05db10ed-a632-42a7-b4c2-e2971c616146",tt0028096,The Petrified Forest,"1936","A waitress, a hobo and a bank robber get mixed up at a lonely diner in the desert.",https://m.media-amazon.com/images/M/MV5BNDc4MGQzYjEtODNmYi00ZWIzLTliYzEtNjBiNjlmNzlhYjcyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"2/8/1936",https://www.imdb.com/video/imdb/vi1355809817/imdb/embed
"06111ffe-820b-492f-aa9b-6f7aeebdbd24",tt0170691,Tigerland,"2000","A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",https://m.media-amazon.com/images/M/MV5BOTlmZTk5NmYtMTI4ZS00YjU4LTk3YWYtMWQxYjk5MjE0MjdhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"5/24/2001",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1643577625//imdb/embed
"064ba6dd-e8c0-429a-b7d2-5826f5c75af6",tt18272208,Here,"2024","A generational story about families and the special place they inhabit, sharing in love, loss, laughter, and life.",https://m.media-amazon.com/images/M/MV5BYWQ5ZDQ5YWQtMThiMS00MGM4LTk2NjktYTllYzg2NTRiNTMxXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/1/2024",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2103232025//imdb/embed
"06683cb8-bce3-49dd-8595-6b50f2b37073",tt0079714,Phantasm,"1979","Newly orphaned teenager Mike Pearson, his older brother Jody, and their friends face off against a mysterious grave robber known as the Tall Man, who employs a lethal arsenal of unearthly weapons in their southern California town.",https://m.media-amazon.com/images/M/MV5BMDNhNzUwOWQtMmU2Yi00YTRiLWIxZjUtYzYyYmYyYjlkZTgzXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/28/1979",https://www.imdb.com/video/imdb/vi3073817113/imdb/embed
"0678f993-6381-4f31-ad68-a55128aa6e30",tt0439815,Slither,"2006","A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",https://m.media-amazon.com/images/M/MV5BMTk5NDQwOGItYTQ4Mi00MGFjLWEzYjMtMDZkMTIxMGJhNWIyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/31/2006",https://www.imdb.com/video/imdb/vi4018667801/imdb/embed
"068a2644-118c-4664-8f9b-50823ecca561",tt0427470,The Lookout,"2007","Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.",https://m.media-amazon.com/images/M/MV5BMjkyMzE5Nzg0OV5BMl5BanBnXkFtZTcwNTM3MzU0MQ@@._V1_Ratio0.6762_AL_.jpg,"3/30/2007",https://www.imdb.com/video/imdb/vi3333488921/imdb/embed
"069002f6-b36b-437f-8db5-7dcb1a0bf3d8",tt2278388,The Grand Budapest Hotel,"2014","A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_Ratio0.6762_AL_.jpg,"3/28/2014",https://www.imdb.com/video/imdb/vi1157933593/imdb/embed
"06922aee-c7a7-4b21-bc5c-e50c7f3449b9",tt0050613,Throne of Blood,"1957","A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.",https://m.media-amazon.com/images/M/MV5BYTdlYjFlZTAtMTA5Yy00Y2UzLWI0ZjEtYWI2Njk0NTI4OGZlXkEyXkFqcGc@._V1_Ratio0.6904_AL_.jpg,"11/22/1961",
"06977f27-cbee-4d53-97a8-fd04d899e052",tt0368794,I'm Not There,"2007","Ruminations on the life of Bob Dylan, where six characters embody a different aspect of the musician's life and work.",https://m.media-amazon.com/images/M/MV5BMTY4MzM2MjcwNV5BMl5BanBnXkFtZTcwODg3MDU1MQ@@._V1_Ratio0.6762_AL_.jpg,"12/7/2007",https://www.imdb.com/video/imdb/vi2746286361/imdb/embed
"06ab27bc-56fe-4f27-9d8e-81847b81b77c",tt0083133,Student Bodies,"1981",A serial killer with his signature heavy breathing proceeds to systematically kill the students and teachers of Lamab high school.,https://m.media-amazon.com/images/M/MV5BOWMzNDc1OTMtOTNiNC00ZTE1LTkzOWEtMzBjZmViZWVkNGU0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/7/1981",https://www.imdb.com/video/imdb/vi721797401/imdb/embed
"06bd1777-d157-40b1-bc5a-37d053843553",tt7260048,Outside In,"2017",An ex-con struggling to readjust to life in his small town forms an intense bond with his former high school teacher.,https://m.media-amazon.com/images/M/MV5BMTY4MDAyNTU3Nl5BMl5BanBnXkFtZTgwMTI3OTY3NDM@._V1_Ratio0.6762_AL_.jpg,"4/3/2018",https://www.imdb.com/video/imdb/vi3856513049/imdb/embed
"06dab9e5-f172-4112-8daf-6b5db4fb0aa2",tt11525644,No Sudden Move,"2021",A group of criminals are brought together under mysterious circumstances and have to work together to uncover what's really going on when their simple job goes completely sideways.,https://m.media-amazon.com/images/M/MV5BODRhMzgyOWMtNzRhNS00YTkwLWJiMDgtYjQzZWQ3MTA3NmUwXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/1/2021",https://www.imdb.com/video/imdb/vi3678191641/imdb/embed
"06f7c5e7-4636-4849-a4b1-6b0935d03606",tt0075936,Desperate Living,"1977","A neurotic society woman murders her husband with her maid's help; on the lam, they escape to Mortville, a homeless community ruled by a fascist queen.",https://m.media-amazon.com/images/M/MV5BZmVkNWUxN2UtOWEwMi00OTQ0LWIxNTktMTUyYWMzM2FhNzlmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"3/7/1979",
"06f83b38-b1ed-41cc-a951-50295326d3a9",tt1478338,Bridesmaids,"2011","Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.",https://m.media-amazon.com/images/M/MV5BMjAyOTMyMzUxNl5BMl5BanBnXkFtZTcwODI4MzE0NA@@._V1_Ratio0.6762_AL_.jpg,"5/13/2011",https://www.imdb.com/video/imdb/vi4215119129/imdb/embed
"070955aa-c224-4306-bd93-fa97b1a5b417",tt0105104,Passenger 57,"1992",An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.,https://m.media-amazon.com/images/M/MV5BMGZkZGRiNmEtMjcyMC00OWVmLThhZjEtOWVmNmM3MTI2NjhmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/6/1992",https://www.imdb.com/video/imdb/vi4271833369/imdb/embed
"0712e315-94c3-468f-a5aa-b20bb0493834",tt0118715,The Big Lebowski,"1998","Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",https://m.media-amazon.com/images/M/MV5BY2E3OWQ5OWYtYTRkMC00NjVjLWIzZDQtNmRmM2ZiYTIyYmYxXkEyXkFqcGc@._V1_Ratio0.6833_AL_.jpg,"3/6/1998",https://www.imdb.com/video/imdb/vi4018733337/imdb/embed
"07188ae5-e6ca-48bc-9e96-3458b381eeeb",tt0088814,The Black Cauldron,"1985",A young boy and a group of misfit friends embark on a quest to find a dark magic item of ultimate power before a diabolical tyrant can.,https://m.media-amazon.com/images/M/MV5BYjEzNjJkNzktYmNmMy00ZmUzLWE3OTMtZTM2ZDU3ODNjOGMyXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"7/24/1985",https://www.imdb.com/video/imdb/vi3716679961/imdb/embed
"072a43b4-bed7-445a-9b63-d78600075163",tt0110148,Interview with the Vampire,"1994","A vampire tells his epic life story: love, betrayal, loneliness, and hunger.",https://m.media-amazon.com/images/M/MV5BYzJlN2NiZDQtZmI4NC00ZWFiLWFmMTUtMWM4ODVlOGFlODY1XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/11/1994",https://www.imdb.com/video/imdb/vi244449561/imdb/embed
"075b35ba-3d2e-4501-ab19-4671008a56c2",tt11416746,Time,"2020","Fox Rich fights for the release of her husband, Rob, who is serving a 60-year sentence in prison.",https://m.media-amazon.com/images/M/MV5BMDI0ZWFlNDAtYzk4MC00NzkwLTljNzctYzY4MGIxNjExYmIwXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/16/2020",https://www.imdb.com/video/imdb/vi3678518809/imdb/embed
"077ff405-dbc5-4676-bc7b-b23d0896c8da",tt9000224,The Assistant,"2019","A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",https://m.media-amazon.com/images/M/MV5BNTAxNjg3NjgtOThkNi00ZjI1LWFkYTUtN2E5NjViOTIyMDc2XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/31/2020",https://www.imdb.com/video/imdb/vi2688532249/imdb/embed
"07cdb6ca-a756-4acc-9481-7996ee7cd893",tt0081229,Night of the Demon,"1980","An anthropologist and his students attempt to track down a Bigfoot responsible for a rash of violent murders, only to uncover something even more sinister.",https://m.media-amazon.com/images/M/MV5BZmQ1YzE5NWYtZGU2Ni00OTc0LThhNmEtODU2ZjRlNDNiZGMxXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/31/1980",
"07feec81-e676-4673-87e2-7040ec496455",tt1226774,In the Loop,"2009",A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries.,https://m.media-amazon.com/images/M/MV5BMTU2NzQxNzA1OF5BMl5BanBnXkFtZTcwNzQ0NDk0Mg@@._V1_Ratio0.6762_AL_.jpg,"9/4/2009",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4170449433//imdb/embed
"0805a364-e984-4d8c-b82c-fd4e04cc3d58",tt0050539,The Incredible Shrinking Man,"1957","After Scott Carey begins to shrink because of exposure to a combination of radiation and insecticide, medical science is powerless to help him.",https://m.media-amazon.com/images/M/MV5BYzM5MjE2ZmUtODA4Yi00YTg3LTk0NTAtYzc2NzY5ZWRjNDgxXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/10/1957",https://www.imdb.com/video/imdb/vi561364505/imdb/embed
"08209d1e-1de3-4578-8534-9e47de348fae",tt1265990,The Roommate,"2011","When college freshman Sara arrives on campus for the first time, she befriends her roommate, Rebecca, unaware that the girl is becoming dangerously obsessed with her.",https://m.media-amazon.com/images/M/MV5BMjIwMzQwMzMwNF5BMl5BanBnXkFtZTcwNjE5MTUxNA@@._V1_Ratio0.6762_AL_.jpg,"2/4/2011",https://www.imdb.com/video/imdb/vi2783643929/imdb/embed
"084edfa4-97a0-49e9-9716-2057dd82327e",tt0092546,Amazon Women on the Moon,"1987","A spoof of low budget 1950s science-fiction movies, interspersed with various comedy sketches and fake commercials making fun of late-night television.",https://m.media-amazon.com/images/M/MV5BNmY3ZDJmMTgtNzMyOS00Y2IwLTliODktYzk4YjYxYTE3ODc5XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/18/1987",https://www.imdb.com/video/imdb/vi127189785/imdb/embed
"086d1e7d-10b1-4def-a6b5-0e8aef43d0d8",tt0082894,Pennies from Heaven,"1981","During the Great Depression, a sheet-music salesman seeks to escape his dreary life through popular music and a love affair with an innocent schoolteacher.",https://m.media-amazon.com/images/M/MV5BOWZkZTM2YjMtZDgxNy00ODFhLWEzOGEtZGUxZTZmZWVkMTEzXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/1/1982",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1390714137//imdb/embed
"08985f3d-95ea-40bc-9197-9b909df920ae",tt0118880,Con Air,"1997",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,https://m.media-amazon.com/images/M/MV5BODcxOGFjOTEtM2M3Zi00ZWNiLWFjMTYtZDQ0Yjg2NTE2MzNiXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/6/1997",https://www.imdb.com/video/imdb/vi3353870617/imdb/embed
"08a4645e-aa43-4197-8fa6-b5501f37d7d0",tt18559464,My Old Ass,"2024","A mushroom trip brings free-spirited Elliott face-to-face with her 39-year-old self. But when Elliott's ""old ass"" delivers warnings to her younger self, Elliott realizes she has to rethink everything about her family, life and love.",https://m.media-amazon.com/images/M/MV5BNDhiYjE1ZTAtMjM2My00OGZhLWE4MGMtMDI1YzRiYWYzMTdkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/7/2024",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi656590361//imdb/embed
"08c52d38-d48c-4d7a-9626-864b708e02a1",tt0138510,Idle Hands,"1999",A teenage slacker's right hand becomes possessed with murderous intent.,https://m.media-amazon.com/images/M/MV5BNzAxOWZlNjUtZjQwNC00OWEzLWJiYmUtMjI4MmUxYjUxOWZlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"4/30/1999",https://www.imdb.com/video/imdb/vi2979633177/imdb/embed
"09662521-a839-4090-8a41-ce288398cbdf",tt19633092,War of the God Monsters,"2022","I talk about the unauthorized Korean monster movie ""War Of The God Monsters"", AKA ""Korean Ultraman"".",https://m.media-amazon.com/images/M/MV5BYTU3MDg3ODQtYTFlNC00NjVmLTgwNDQtZWJmZTNjMDU1OTc5XkEyXkFqcGc@._V1_Ratio1.7794_AL_.jpg,"4/12/2022",
"096b43ae-c515-4894-b6b7-75b2ca05930a",tt7510346,The Turning,"2020","A young governess is hired to look after an orphaned girl, but the return of the girl's problematic brother uncovers secrets from their past. A modern take on Henry James' novella ""The Turn of the Screw.""",https://m.media-amazon.com/images/M/MV5BNGMwNTNkMjUtZjU3OS00NzU5LWIxOTUtOWIzNGVkZmNjNjQ0XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"1/24/2020",https://www.imdb.com/video/imdb/vi1586413337/imdb/embed
"096d10a2-fd37-46c4-96e8-9dff0d7ac1a1",tt1285016,The Social Network,"2010","As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",https://m.media-amazon.com/images/M/MV5BMjlkNTE5ZTUtNGEwNy00MGVhLThmZjMtZjU1NDE5Zjk1NDZkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"10/1/2010",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi4152690201//imdb/embed
"096dc2f1-fd46-451d-be9e-f5a3c015267c",tt0084489,Personal Best,"1982","The intertwined lives and loves of three highly ranked athletes striving for the national team; Chris bounces between the beds of male coach Terry and her female friend, competitor, and role model Tory.",https://m.media-amazon.com/images/M/MV5BNGYxYTBhNjYtNmI2MC00YWMyLWE2OTItNTM0NmI5NTYxZDViXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/26/1982",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi1387903769//imdb/embed
"09bcce08-a2b7-45a8-aab2-19a8643aecc1",tt0057193,It's a Mad Mad Mad Mad World,"1963","Several different motorists witness a single car crash in the California desert and, after the driver's dying words indicate the location of a hidden stash of loot, turn against each other in a mad dash across the state to get to it.",https://m.media-amazon.com/images/M/MV5BYzVhY2Y4MTUtMDJmYi00MmMyLWFhY2UtMzk4NjEyYWFlZWFkXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"11/7/1963",https://www.imdb.com/video/imdb/vi3172843033/imdb/embed
"09c07aba-0390-4593-a06e-46992e0b31c4",tt0192731,Urban Legends: Final Cut,"2000",A film school is the center of a fresh spate of killings based on urban legends.,https://m.media-amazon.com/images/M/MV5BYzMzZWExODEtZDAxMC00NDIzLThlOTItZjhiYWI0MGU2ZTk3XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/22/2000",https://www.imdb.com/video/imdb/vi3036283161/imdb/embed
"09c6261c-011c-4f15-8943-ca670a42b154",tt6565702,X-Men: Dark Phoenix,"2019","Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to have to decide if her life is worth more than all of humanity.",https://m.media-amazon.com/images/M/MV5BZjcwMDIyNjctMDVmNS00MzkyLTgxMDMtNTFmNTk0NDkyNzdjXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"6/7/2019",https://www.imdb.com/video/imdb/vi1178778905/imdb/embed
"09c9f6c7-9ae8-43b9-a42f-9aa5d8e4a2f4",tt0079138,Fast Company,"1979","After his sponsor replaces him with his arch rival, a race-car driver decides to steal the car and race it himself.",https://m.media-amazon.com/images/M/MV5BOGNjOWVjOTktODczNy00NmJjLWExMzgtYTdiZjRiZmU0ZjdmXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/17/1979",https://www.imdb.com/video/imdb/vi2040251161/imdb/embed
"09cf0d0b-19d7-4d6c-9be9-1b4859004ac7",tt7014006,Eighth Grade,"2018",An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,https://m.media-amazon.com/images/M/MV5BMTUyYzNiZTQtZGEwYi00ZjdiLTk5ZjctYTAxZTY3YmY0OThlXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"8/3/2018",https://www.imdb.com/video/imdb/vi1913698329/imdb/embed
"09d33b7f-9cec-4c24-a79c-c118f78ae1db",tt1596343,Fast Five,"2011",Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,https://m.media-amazon.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_Ratio0.6762_AL_.jpg,"4/29/2011",https://www.imdb.com/video/imdb/vi3883123993/imdb/embed
"09d63b2f-3691-4b89-ad78-e519989af560",tt0059800,Thunderball,"1965",James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.,https://m.media-amazon.com/images/M/MV5BZjJiYmRhZjUtZTg5Zi00YjYwLTlmZWYtODZhMzQzMWZlYTRhXkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"12/22/1965",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2087978777//imdb/embed
"09f7be0a-08c0-45fc-8d58-5d1c83231945",tt0077413,Death on the Nile,"1978","As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?",https://m.media-amazon.com/images/M/MV5BYTkzMWViYWMtMWMwNS00MzgwLTgyZTUtNjVkOTE2YjE0MmM5XkEyXkFqcGc@._V1_Ratio0.6762_AL_.jpg,"9/29/1978",https://www.imdb.com/video/imdb/https://www.imdb.com/video/vi2552674841//imdb/embed
